timestamp,name,utilization.gpu,memory.used,memory.total
2026/04/24 00:44:21.793, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:22.794, NVIDIA TITAN RTX, 61, 10875, 24576
2026/04/24 00:44:23.795, NVIDIA TITAN RTX, 28, 10875, 24576
2026/04/24 00:44:24.797, NVIDIA TITAN RTX, 33, 10875, 24576
2026/04/24 00:44:25.798, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:26.799, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:27.801, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:28.802, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:29.803, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:30.804, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:31.805, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:32.806, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:33.807, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:34.810, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:35.811, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:36.812, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:37.813, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:38.815, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:39.816, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:40.817, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:41.818, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:42.819, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:43.820, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:44.822, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:45.825, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:46.826, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:44:47.827, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:48.828, NVIDIA TITAN RTX, 37, 10875, 24576
