timestamp,name,utilization.gpu,memory.used,memory.total
2026/04/24 02:02:35.935, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:36.936, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:37.937, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:38.938, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:02:39.940, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:40.941, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:41.947, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:42.948, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:43.949, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:44.951, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:45.952, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:46.953, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:47.955, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:48.956, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:49.957, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:50.959, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:51.960, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:52.961, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:53.962, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:54.965, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:55.966, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:56.967, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:57.968, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:58.970, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:02:59.971, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:00.972, NVIDIA TITAN RTX, 60, 12523, 24576
2026/04/24 02:03:01.974, NVIDIA TITAN RTX, 95, 12523, 24576
2026/04/24 02:03:02.975, NVIDIA TITAN RTX, 28, 12523, 24576
2026/04/24 02:03:03.976, NVIDIA TITAN RTX, 30, 12523, 24576
2026/04/24 02:03:04.978, NVIDIA TITAN RTX, 35, 12523, 24576
2026/04/24 02:03:05.979, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:06.980, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:07.981, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:08.982, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:09.984, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:10.986, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:11.987, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:12.988, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:13.989, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:14.991, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:15.992, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:16.993, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:17.995, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:18.996, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:19.997, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:20.998, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:21.999, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:23.001, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:24.002, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:25.003, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:26.005, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:27.006, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:28.007, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:29.008, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:30.010, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:31.011, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:32.012, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:33.013, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:34.014, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:35.015, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:36.017, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:37.018, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:38.019, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:39.021, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:40.022, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:41.024, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:42.025, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:43.027, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:44.028, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:45.029, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:46.030, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:47.033, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:48.034, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:49.035, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:50.036, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:51.037, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:52.039, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:53.040, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:54.041, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:55.042, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:56.043, NVIDIA TITAN RTX, 36, 12523, 24576
2026/04/24 02:03:57.045, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:58.046, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:03:59.047, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:00.048, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:01.050, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:02.051, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:03.052, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:04.053, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:05.055, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:06.056, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:07.057, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:08.058, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:09.060, NVIDIA TITAN RTX, 37, 12523, 24576
2026/04/24 02:04:10.062, NVIDIA TITAN RTX, 56, 14493, 24576
2026/04/24 02:04:11.074, NVIDIA TITAN RTX, 100, 14493, 24576
2026/04/24 02:04:12.076, NVIDIA TITAN RTX, 88, 14493, 24576
2026/04/24 02:04:13.077, NVIDIA TITAN RTX, 30, 14493, 24576
2026/04/24 02:04:14.078, NVIDIA TITAN RTX, 31, 14493, 24576
2026/04/24 02:04:15.080, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:04:16.081, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:04:17.083, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:04:18.084, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:19.085, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:20.086, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:21.088, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:22.089, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:23.090, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:24.092, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:25.093, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:26.095, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:27.096, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:28.097, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:29.098, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:30.100, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:31.101, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:32.102, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:33.103, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:04:34.105, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:35.106, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:36.107, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:37.108, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:38.109, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:39.110, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:40.111, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:41.113, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:42.115, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:43.116, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:44.117, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:04:45.118, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:46.119, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:47.121, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:48.122, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:04:49.123, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:50.124, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:04:51.125, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:52.126, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:53.128, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:54.129, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:04:55.130, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:56.132, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:57.133, NVIDIA TITAN RTX, 38, 14493, 24576
2026/04/24 02:04:58.134, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:04:59.137, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:00.139, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:01.139, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:02.141, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:03.142, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:04.144, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:05.145, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:06.146, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:07.148, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:08.149, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:09.150, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:10.151, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:11.153, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:12.154, NVIDIA TITAN RTX, 54, 14493, 24576
2026/04/24 02:05:13.155, NVIDIA TITAN RTX, 26, 14493, 24576
2026/04/24 02:05:14.156, NVIDIA TITAN RTX, 26, 14493, 24576
2026/04/24 02:05:15.157, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:16.158, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:17.160, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:18.161, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:19.162, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:20.164, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:21.165, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:22.166, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:23.167, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:24.168, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:25.169, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:26.170, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:27.171, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:28.173, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:29.174, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:30.175, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:31.176, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:32.177, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:33.178, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:34.179, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:35.181, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:36.182, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:37.183, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:38.184, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:39.186, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:40.187, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:05:41.188, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:42.189, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:43.190, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:44.192, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:45.193, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:46.194, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:47.195, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:48.196, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:49.197, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:50.198, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:51.199, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:52.201, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:53.202, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:05:54.203, NVIDIA TITAN RTX, 39, 14493, 24576
2026/04/24 02:05:55.205, NVIDIA TITAN RTX, 81, 14493, 24576
2026/04/24 02:05:56.206, NVIDIA TITAN RTX, 27, 14493, 24576
2026/04/24 02:05:57.207, NVIDIA TITAN RTX, 30, 14493, 24576
2026/04/24 02:05:58.209, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:05:59.210, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:00.212, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:01.213, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:02.214, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:03.216, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:04.217, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:05.218, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:06.219, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:07.220, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:08.222, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:09.223, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:10.224, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:11.225, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:12.227, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:13.228, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:14.229, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:15.230, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:16.232, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:17.233, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:18.234, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:19.235, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:20.236, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:21.240, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:22.241, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:23.243, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:24.244, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:25.246, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:26.247, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:27.248, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:28.249, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:29.250, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:30.251, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:31.257, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:32.258, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:33.259, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:34.260, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:35.262, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:36.263, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:37.264, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:38.265, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:39.266, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:40.267, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:41.268, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:42.271, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:43.272, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:44.274, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:45.275, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:46.276, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:47.277, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:48.278, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:49.279, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:50.281, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:51.282, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:52.284, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:53.286, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:06:54.287, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:06:55.288, NVIDIA TITAN RTX, 100, 14493, 24576
2026/04/24 02:06:56.289, NVIDIA TITAN RTX, 47, 14493, 24576
2026/04/24 02:06:57.290, NVIDIA TITAN RTX, 28, 14493, 24576
2026/04/24 02:06:58.291, NVIDIA TITAN RTX, 34, 14493, 24576
2026/04/24 02:06:59.292, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:00.293, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:01.295, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:02.296, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:03.297, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:04.298, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:05.300, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:06.301, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:07.302, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:08.303, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:09.305, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:10.306, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:11.308, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:12.309, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:13.310, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:14.311, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:15.313, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:16.314, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:17.315, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:18.317, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:19.318, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:20.319, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:21.320, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:22.321, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:23.323, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:24.324, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:25.325, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:26.326, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:27.328, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:28.330, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:29.331, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:30.332, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:31.333, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:32.335, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:33.337, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:34.338, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:35.339, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:36.340, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:37.342, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:38.343, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:39.344, NVIDIA TITAN RTX, 53, 14493, 24576
2026/04/24 02:07:40.345, NVIDIA TITAN RTX, 100, 14493, 24576
2026/04/24 02:07:41.346, NVIDIA TITAN RTX, 28, 14493, 24576
2026/04/24 02:07:42.347, NVIDIA TITAN RTX, 29, 14493, 24576
2026/04/24 02:07:43.361, NVIDIA TITAN RTX, 35, 14493, 24576
2026/04/24 02:07:44.362, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:45.364, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:46.365, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:47.366, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:48.367, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:49.369, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:50.371, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:51.372, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:52.373, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:53.374, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:54.375, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:55.377, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:56.378, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:57.379, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:07:58.380, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:07:59.381, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:00.382, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:01.383, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:02.385, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:08:03.386, NVIDIA TITAN RTX, 36, 14493, 24576
2026/04/24 02:08:04.387, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:05.390, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:06.391, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:07.392, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:08.393, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:09.396, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:10.397, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:11.398, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:12.402, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:13.403, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:14.404, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:15.405, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:16.406, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:17.407, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:18.408, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:19.410, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:20.411, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:21.412, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:22.415, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:23.416, NVIDIA TITAN RTX, 37, 14493, 24576
2026/04/24 02:08:24.417, NVIDIA TITAN RTX, 37, 14493, 24576
